Port/Protocol Combination Counts: 

port,protocol,count
6153,tcp,2
14596,udp,1
52375,udp,1
27089,tcp,1
46247,icmp,1
44763,icmp,1
55024,icmp,1
63637,udp,1
55931,udp,1
49850,tcp,1
84,tcp,6
20140,tcp,1
11479,tcp,1
26446,udp,1
8812,icmp,1
39064,udp,1
37050,icmp,1
4006,icmp,1
10626,icmp,1
31448,tcp,1
36260,udp,1
25299,tcp,1
48204,tcp,1
59359,tcp,1
53160,tcp,1
10388,icmp,1
49855,icmp,1
64655,icmp,1
46398,udp,1
52596,icmp,1
45507,icmp,1
39632,udp,1
27391,udp,1
57569,udp,1
22557,tcp,1
65423,tcp,1
19553,udp,1
9365,icmp,1
42235,icmp,1
24834,udp,1
40241,icmp,1
65437,icmp,1
58523,tcp,2
42366,icmp,1
30588,tcp,2
9659,tcp,1
15030,udp,1
779,udp,5
9388,udp,1
10613,udp,1
46287,tcp,1
712,icmp,4
43855,icmp,1
39252,udp,1
59529,tcp,1
9029,udp,1
8069,icmp,1
61682,udp,1
39087,tcp,1
61523,tcp,1
37199,icmp,1
38347,icmp,1
13467,icmp,1
50786,icmp,1
2505,udp,1
13829,tcp,1
41879,udp,1
2648,tcp,1
63750,udp,1
33409,udp,1
46628,udp,1
27210,icmp,1
230,tcp,5
7006,tcp,1
11286,tcp,2
43131,tcp,2
12219,udp,1
17274,udp,1
2003,tcp,1
48497,udp,1
29000,udp,1
9988,udp,1
20163,udp,2
23937,tcp,2
41513,tcp,1
44444,icmp,1
44714,tcp,1
37705,icmp,1
59007,tcp,1
44454,icmp,1
1653,tcp,1
29185,udp,1
8514,icmp,1
11104,udp,1
58216,tcp,1
30216,tcp,1
2831,icmp,1
25742,tcp,1
21827,tcp,1
7316,tcp,1
63224,tcp,1
57285,tcp,1
18961,udp,1
44195,udp,1
63481,udp,1
6551,icmp,1
17966,tcp,1
47387,udp,1
25643,tcp,1
9967,tcp,1
38965,icmp,1
27658,icmp,1
58680,udp,1
9498,udp,1
47925,udp,1
37245,udp,1
43331,tcp,2
6845,tcp,1
29493,tcp,2
64332,icmp,1
35223,icmp,1
22608,udp,1
11962,icmp,1
29311,udp,1
59665,icmp,1
759,tcp,1
29582,tcp,2
22376,udp,1
11689,tcp,1
18080,tcp,1
65423,udp,1
43738,tcp,1
54639,tcp,1
20881,udp,1
65228,icmp,1
19121,udp,1
33372,icmp,1
38262,icmp,1
36006,udp,1
13697,icmp,1
14269,icmp,1
50187,udp,1
63398,icmp,1
23028,icmp,1
23156,tcp,2
18152,tcp,1
35735,icmp,1
11840,icmp,1
24690,tcp,1
53292,udp,1
64603,udp,1
1166,icmp,2
48664,udp,1
48973,tcp,1
41923,icmp,1
22356,tcp,1
59747,tcp,1
42718,tcp,1
7488,udp,1
4126,icmp,2
415,icmp,8
9190,icmp,1
64982,udp,1
20538,icmp,1
50096,tcp,1
12674,tcp,1
41738,udp,1
50825,icmp,1
57004,tcp,1
8012,icmp,1
9605,icmp,1
46861,udp,1
26517,icmp,1
29711,tcp,1
44176,udp,1
45723,icmp,1
11360,udp,2
35299,icmp,1
62335,udp,1
5367,icmp,1
352,tcp,3
62625,tcp,1
48457,icmp,1
35293,icmp,1
65365,udp,1
16889,icmp,1
50782,icmp,1
57707,icmp,1
3381,icmp,1
60144,icmp,1
61445,tcp,1
56822,tcp,1
25821,tcp,2
36553,icmp,1
40062,icmp,1
43046,tcp,1
65086,udp,1
21509,icmp,1
2911,icmp,1
58807,udp,1
47474,tcp,1
42128,udp,1
58016,tcp,1
65398,tcp,1
60902,icmp,1
64126,tcp,1
46195,icmp,1
16758,tcp,2
18398,icmp,1
44458,udp,1
28795,icmp,1
31388,udp,1
37697,icmp,1
31201,tcp,1
54140,udp,1
14375,icmp,2
33996,icmp,1
34179,udp,1
58188,icmp,1
11423,tcp,2
32079,tcp,1
5623,tcp,1
44887,tcp,1
63697,tcp,1
21647,icmp,1
44854,udp,1
4798,icmp,1
32219,tcp,1
19816,udp,1
10293,icmp,1
37134,udp,1
26456,icmp,2
1870,udp,1
13981,icmp,1
56853,tcp,1
182,icmp,4
52731,tcp,1
61347,tcp,1
28572,udp,1
11122,tcp,1
32509,udp,2
16118,udp,1
49981,udp,1
19045,tcp,1
46586,tcp,1
1888,udp,1
34595,icmp,1
38134,udp,1
36604,icmp,1
28946,icmp,1
44272,icmp,1
59277,icmp,1
62409,tcp,1
32682,icmp,1
32405,icmp,2
59024,icmp,1
58541,icmp,1
63753,icmp,1
4253,icmp,1
25438,icmp,1
26692,udp,2
60855,tcp,1
11767,icmp,1
15403,udp,1
37842,icmp,1
51000,tcp,1
13081,tcp,1
53088,udp,1
57888,udp,1
18851,icmp,1
37619,tcp,1
29823,tcp,1
40970,udp,1
5983,udp,1
50581,icmp,1
18219,tcp,1
36008,tcp,1
32134,icmp,1
59329,icmp,1
48727,udp,1
50141,icmp,1
23177,icmp,1
45020,tcp,1
34860,udp,1
63770,icmp,1
36327,udp,1
61265,udp,1
27424,icmp,1
48730,udp,1
45315,icmp,1
29080,icmp,1
12992,tcp,1
58203,icmp,1
53983,tcp,1
64879,udp,1
1776,icmp,1
12380,tcp,1
65490,udp,1
61884,udp,1
25099,tcp,2
1511,udp,1
44791,udp,1
57601,tcp,1
57167,tcp,1
11905,icmp,1
28450,udp,1
7789,tcp,1
23453,udp,1
5741,tcp,1
55035,icmp,1
49161,tcp,1
3199,tcp,1
25657,icmp,1
49458,tcp,1
643,udp,6
43557,icmp,1
18872,icmp,1
21590,tcp,1
44210,tcp,1
56364,tcp,1
2538,tcp,2
43274,udp,1
6468,udp,1
24957,tcp,1
27313,udp,1
33624,icmp,1
2176,udp,1
44060,icmp,1
12578,icmp,1
29246,icmp,1
53160,udp,1
54994,udp,1
3763,tcp,1
2663,udp,1
54626,udp,1
13411,udp,1
64281,icmp,1
11783,udp,1
3217,icmp,1
37883,tcp,1
51346,udp,1
58398,udp,2
39089,icmp,1
63504,udp,1
3459,tcp,1
65501,udp,1
16277,icmp,1
25766,udp,1
31086,icmp,1
21324,udp,1
15818,udp,1
5283,udp,1
56313,udp,1
19625,udp,2
25741,tcp,1
34793,icmp,1
35480,icmp,1
36523,udp,1
22948,icmp,1
16504,udp,1
17853,udp,1
31615,tcp,1
58204,icmp,1
28001,tcp,1
29770,tcp,1
20094,udp,1
18298,udp,1
1560,icmp,1
51575,icmp,1
625,tcp,11
1650,icmp,1
37314,tcp,1
1383,icmp,1
14069,icmp,2
37349,tcp,1
34376,icmp,1
44084,udp,2
18604,udp,1
18020,udp,1
17976,udp,1
27309,icmp,1
35416,tcp,1
4946,udp,1
27613,tcp,1
58703,tcp,3
4337,tcp,1
28451,icmp,1
6124,udp,1
54127,udp,1
20321,udp,1
46338,udp,1
35647,tcp,1
39680,udp,1
58044,udp,1
20920,tcp,2
62483,icmp,1
1009,icmp,6
24456,icmp,1
19465,tcp,1
32095,icmp,1
2442,icmp,1
19348,tcp,1
37276,icmp,1
9618,tcp,1
64791,tcp,1
56990,tcp,1
47488,udp,1
29701,udp,1
45108,icmp,1
62175,tcp,1
64805,tcp,1
17573,udp,1
17479,tcp,1
64573,tcp,1
2599,tcp,1
19070,udp,1
47557,udp,1
62868,udp,1
48613,icmp,1
51846,tcp,1
63799,tcp,2
20461,icmp,1
55230,udp,1
59696,icmp,1
63493,icmp,1
16771,icmp,1
50231,udp,1
37415,tcp,1
57709,tcp,1
39877,icmp,1
62762,icmp,1
59001,tcp,1
59985,udp,2
44547,icmp,1
53464,icmp,1
47814,tcp,1
32308,tcp,1
50255,icmp,2
55217,icmp,1
56634,icmp,1
28624,tcp,1
39536,tcp,2
5303,icmp,1
37696,udp,1
41531,icmp,1
19263,icmp,1
41250,tcp,1
7568,icmp,1
33319,tcp,1
61931,tcp,1
48927,icmp,1
38778,tcp,1
14109,tcp,1
30859,udp,1
13844,icmp,1
33536,udp,1
48431,icmp,1
6489,udp,1
20553,tcp,1
61434,tcp,1
20700,udp,1
51770,icmp,1
3057,tcp,1
3014,tcp,1
1539,tcp,1
12521,tcp,1
52011,udp,1
50974,tcp,1
15348,udp,1
1775,tcp,2
24889,icmp,1
23711,tcp,1
44928,tcp,1
17079,udp,1
4679,udp,1
43427,icmp,1
29844,icmp,1
3371,udp,1
40034,tcp,1
59355,tcp,2
33141,icmp,1
60698,udp,1
7888,tcp,1
54065,tcp,1
34326,tcp,1
53026,tcp,1
38628,tcp,1
15724,icmp,1
58280,icmp,1
7096,tcp,1
48150,icmp,2
29893,tcp,1
32815,udp,1
53311,icmp,1
9851,tcp,1
3624,tcp,1
61329,icmp,1
58854,tcp,1
29955,icmp,1
9487,tcp,1
29369,icmp,1
6832,tcp,1
55439,udp,1
38998,udp,1
3315,icmp,1
28843,udp,1
64300,udp,1
60588,icmp,1
29482,tcp,1
47670,icmp,1
59542,icmp,1
41319,tcp,1
20673,udp,1
42535,tcp,2
60383,icmp,1
41141,udp,1
28718,icmp,1
60006,icmp,1
28382,icmp,1
3320,tcp,1
13597,icmp,1
32178,udp,1
22253,udp,1
33335,udp,1
58781,icmp,1
58069,icmp,1
53583,udp,1
55684,udp,1
25057,icmp,1
19714,tcp,1
34765,icmp,1
57913,tcp,1
52202,tcp,1
57551,udp,1
28975,tcp,1
6896,icmp,1
48382,tcp,2
22715,tcp,1
11571,udp,2
40481,icmp,2
586,udp,4
19363,udp,1
26184,udp,1
4721,tcp,1
61398,tcp,1
50776,udp,1
4177,udp,1
62342,udp,1
31328,udp,1
58737,tcp,1
59420,icmp,1
24493,tcp,1
40880,udp,1
41317,udp,1
9575,icmp,1
30983,tcp,2
18055,icmp,1
54058,icmp,1
46870,udp,1
54431,tcp,1
54011,icmp,1
5446,icmp,1
16775,udp,1
40832,tcp,1
59404,tcp,1
58340,icmp,1
35246,tcp,1
4452,icmp,1
10968,tcp,1
63698,icmp,1
62343,tcp,2
33884,icmp,1
3079,tcp,1
2866,udp,1
19954,icmp,1
3670,tcp,1
3301,icmp,1
58542,tcp,1
52270,icmp,2
61074,icmp,1
56773,icmp,1
50200,icmp,2
8163,tcp,1
42510,udp,1
41448,udp,1
1978,tcp,1
56638,udp,1
41716,udp,1
22178,tcp,2
20271,icmp,1
17930,icmp,1
13686,icmp,1
12417,icmp,1
50680,tcp,1
30106,icmp,1
53700,icmp,1
42595,tcp,1
38743,icmp,1
49026,udp,1
7197,tcp,1
31505,icmp,1
9190,tcp,1
840,udp,4
41494,icmp,1
55749,udp,1
335,udp,4
9194,udp,1
46568,udp,1
16561,udp,1
25019,tcp,1
1803,tcp,1
10242,udp,1
30416,tcp,1
2991,tcp,1
26638,udp,1
5977,icmp,1
59563,icmp,1
16075,udp,2
39922,tcp,1
59837,icmp,1
31376,tcp,1
29736,icmp,2
55572,tcp,1
9830,icmp,1
56215,udp,1
7048,udp,1
56578,icmp,1
16468,tcp,1
5307,udp,1
41674,icmp,1
1514,udp,1
28768,udp,1
25693,udp,1
50206,icmp,1
49899,icmp,1
22726,udp,1
18915,udp,1
45593,udp,1
53865,tcp,1
24799,icmp,1
20526,udp,1
1516,icmp,1
10227,udp,1
56426,icmp,1
1424,udp,1
61458,udp,1
7169,udp,1
25602,udp,1
18479,tcp,1
29614,icmp,2
51024,udp,1
61501,icmp,1
32160,icmp,1
16569,tcp,1
31361,icmp,2
29133,udp,1
15577,udp,1
49500,icmp,1
24326,udp,1
13547,udp,1
5176,tcp,2
38572,udp,1
60828,icmp,2
25700,icmp,1
11025,icmp,1
23256,tcp,1
58687,udp,1
28826,tcp,1
33731,tcp,1
30232,icmp,1
23795,tcp,1
53595,tcp,1
38369,icmp,1
60772,udp,1
38297,udp,1
55156,udp,2
56362,tcp,1
31999,udp,1
16192,tcp,1
16905,tcp,1
17581,udp,1
44513,icmp,1
32623,tcp,1
21139,udp,1
9871,tcp,1
54688,udp,1
48746,icmp,1
41000,udp,1
20274,icmp,2
8556,icmp,1
64383,icmp,1
61946,tcp,1
41374,tcp,2
53619,tcp,1
41656,tcp,1
54823,icmp,1
45546,tcp,1
49300,icmp,1
26019,tcp,1
33505,udp,1
52563,udp,1
48247,tcp,1
59246,tcp,1
38068,udp,1
43464,tcp,1
8228,icmp,2
17224,udp,2
32617,icmp,1
23850,tcp,1
21375,icmp,1
50503,tcp,2
17048,tcp,1
22318,tcp,1
44193,icmp,1
11482,icmp,1
61562,tcp,1
49015,icmp,1
4445,icmp,1
6535,tcp,1
39556,icmp,1
1188,udp,1
40312,udp,1
1982,udp,2
53654,tcp,1
58982,icmp,1
45206,udp,1
270,icmp,3
46701,udp,1
12405,tcp,1
31131,udp,1
59731,tcp,1
54006,icmp,1
57626,tcp,1
62271,tcp,1
26213,tcp,1
33252,icmp,1
57449,udp,1
56413,tcp,1
38335,udp,1
46450,icmp,2
4144,icmp,1
62830,udp,1
45034,udp,1
2039,udp,1
30697,udp,1
41237,tcp,1
18722,icmp,1
19643,udp,1
3848,tcp,1
5105,icmp,1
35456,tcp,1
14956,udp,1
35216,tcp,1
60674,icmp,1
19031,udp,1
12596,icmp,1
20962,icmp,1
19948,icmp,1
59648,icmp,1
51069,tcp,1
5530,udp,1
40735,tcp,1
39420,udp,1
30356,tcp,1
24541,udp,1
6045,udp,1
35841,icmp,1
10212,udp,1
26600,tcp,1
22599,udp,1
56377,icmp,1
62249,tcp,1
16844,tcp,1
33491,icmp,1
52438,udp,1
56699,tcp,1
30007,tcp,1
26544,tcp,1
22834,tcp,1
53848,tcp,1
24934,udp,1
14996,tcp,1
28471,icmp,1
19684,udp,2
9501,icmp,1
49832,tcp,1
27122,udp,1
6106,udp,1
59084,tcp,1
5523,tcp,1
903,udp,3
29665,udp,1
36652,icmp,1
6062,tcp,1
37532,udp,2
36192,tcp,1
47896,tcp,1
54135,icmp,1
22642,icmp,2
13470,tcp,1
37070,icmp,1
11331,udp,1
40998,udp,1
26652,tcp,1
59605,icmp,1
42690,tcp,1
21424,icmp,1
14048,icmp,1
51231,tcp,1
8123,tcp,1
56491,tcp,1
50626,icmp,1
37298,tcp,1
42977,udp,1
52046,icmp,1
3678,icmp,1
49432,tcp,1
31556,icmp,1
28036,icmp,1
1829,tcp,1
5231,icmp,1
30135,udp,1
43074,udp,1
57904,udp,1
30655,udp,1
53801,udp,1
21790,tcp,1
47094,tcp,1
18647,udp,1
24399,icmp,1
8178,udp,1
33694,udp,1
11977,tcp,1
41851,tcp,1
40760,icmp,1
20427,tcp,1
52565,tcp,1
57701,tcp,1
49086,udp,1
45764,udp,1
3369,udp,1
60574,icmp,1
34303,udp,1
51769,udp,1
8162,udp,1
64691,tcp,1
50945,udp,1
60459,tcp,1
46263,icmp,1
15439,tcp,1
45459,udp,1
23164,tcp,1
52380,udp,1
52903,icmp,1
59250,tcp,2
3914,udp,1
51839,icmp,1
28410,tcp,1
15666,tcp,1
29782,icmp,1
30987,tcp,1
60790,icmp,1
11929,udp,1
13296,tcp,1
48007,icmp,1
2482,tcp,1
63112,icmp,1
34745,udp,1
56001,icmp,1
47812,tcp,1
3250,tcp,1
42029,icmp,1
54722,tcp,1
852,icmp,5
65440,udp,1
18858,tcp,1
55926,icmp,1
55363,udp,1
34980,icmp,1
33191,tcp,1
12636,icmp,1
12585,udp,1
6610,icmp,1
20887,icmp,1
31941,udp,1
32234,udp,1
11485,icmp,1
53804,udp,1
37857,icmp,1
11758,tcp,1
25854,tcp,1
27141,icmp,1
639,tcp,8
47308,icmp,1
16226,icmp,1
57365,tcp,2
37362,tcp,1
61584,udp,1
21624,icmp,1
19864,tcp,1
23397,udp,1
55143,icmp,1
63900,tcp,1
5451,icmp,1
61057,icmp,2
43077,tcp,1
10799,udp,1
14900,icmp,1
63990,icmp,1
19204,tcp,1
51873,tcp,1
20373,udp,1
53919,udp,1
28895,icmp,1
64248,icmp,1
56719,icmp,1
35915,udp,1
28913,tcp,1
10189,icmp,1
64889,udp,1
41399,icmp,1
47552,icmp,1
27623,icmp,1
47759,tcp,1
50716,tcp,1
14503,icmp,1
27065,icmp,1
63620,icmp,1
52879,icmp,1
22873,udp,1
38053,udp,2
47599,tcp,1
298,tcp,4
30643,icmp,1
29158,icmp,1
52836,tcp,1
7412,tcp,1
48094,udp,1
2144,tcp,1
59824,tcp,1
35470,icmp,1
39874,udp,1
62584,icmp,1
46401,udp,1
54738,tcp,1
758,icmp,5
21121,udp,1
5988,tcp,1
43040,tcp,1
20631,tcp,1
8010,tcp,1
45660,udp,1
566,tcp,6
35701,icmp,1
20223,tcp,1
24198,icmp,1
2815,tcp,1
26928,udp,1
5299,tcp,1
31264,tcp,2
6085,udp,1
26540,icmp,1
14906,icmp,1
22938,udp,1
6790,udp,1
44582,udp,1
10794,udp,1
12768,tcp,1
47328,tcp,1
42389,udp,2
22236,icmp,1
18865,tcp,1
42069,icmp,1
49131,icmp,1
9884,icmp,1
16901,udp,1
4201,icmp,1
21187,tcp,1
17826,tcp,1
7036,udp,1
41035,udp,1
45380,icmp,1
377,icmp,3
41655,tcp,2
14805,icmp,1
46053,udp,1
26521,udp,1
38272,udp,1
42661,icmp,1
32131,udp,1
45248,icmp,1
4620,udp,1
20928,icmp,1
40101,tcp,1
36874,udp,1
37488,tcp,1
60115,udp,1
46689,tcp,1
33970,udp,1
23115,tcp,1
44944,udp,1
4536,tcp,1
25004,tcp,1
5367,udp,1
30347,udp,1
18318,tcp,1
64311,tcp,1
60456,icmp,1
14041,icmp,1
64183,udp,1
21106,udp,1
12649,icmp,1
56615,tcp,1
14459,udp,1
34149,icmp,1
5260,tcp,1
18971,udp,1
24379,udp,1
14787,udp,1
27578,tcp,1
28854,udp,1
57469,icmp,1
32699,udp,1
15031,udp,1
28201,udp,1
58380,tcp,1
9438,udp,1
37390,tcp,1
30567,tcp,1
51341,icmp,1
6593,tcp,1
28991,tcp,1
41797,tcp,1
57762,icmp,1
50938,tcp,1
12691,icmp,1
60916,tcp,1
26134,icmp,1
4313,icmp,2
42538,tcp,1
27653,tcp,1
55630,udp,1
18822,udp,1
63922,tcp,1
44888,icmp,1
24794,icmp,1
29957,icmp,1
33221,icmp,1
20683,icmp,1
60095,udp,1
63570,tcp,1
55470,udp,1
13883,udp,1
7956,udp,1
14496,icmp,1
13020,icmp,1
59235,tcp,1
16932,icmp,1
7801,tcp,1
27489,tcp,1
20042,icmp,1
17846,icmp,1
8349,icmp,1
22778,udp,1
31500,icmp,1
21932,udp,1
32099,tcp,1
24983,tcp,1
10288,udp,1
1416,udp,1
19688,tcp,1
23205,tcp,1
12561,icmp,1
14085,udp,2
44642,tcp,1
52976,tcp,1
1140,udp,1
955,icmp,5
35240,tcp,1
5595,udp,1
48779,icmp,1
44049,udp,1
47815,tcp,1
8120,tcp,1
38210,icmp,1
41170,udp,1
32623,icmp,1
25507,icmp,1
61182,tcp,1
64893,udp,1
38630,icmp,1
45727,tcp,1
1850,udp,1
43997,udp,1
16855,icmp,1
28621,tcp,1
3494,udp,1
44951,udp,1
48165,udp,1
5888,udp,1
13769,icmp,1
13485,tcp,1
11501,tcp,1
41387,udp,1
1638,udp,1
31187,icmp,1
3876,icmp,1
28133,udp,1
39799,tcp,1
27419,udp,1
12706,udp,1
2944,icmp,1
13673,icmp,1
30124,udp,1
29839,icmp,1
24457,tcp,2
41419,icmp,1
39201,tcp,1
12000,tcp,1
5255,icmp,1
7909,udp,1
53199,udp,1
28501,tcp,1
62349,udp,1
40064,tcp,1
12332,udp,1
36507,tcp,1
14779,udp,1
40583,tcp,1
1351,icmp,1
35320,icmp,1
33071,icmp,1
2467,icmp,1
23993,tcp,1
63947,icmp,1
34951,icmp,1
46639,icmp,1
10286,tcp,1
30804,icmp,1
62576,tcp,1
23958,udp,1
50628,tcp,1
4397,icmp,1
61409,icmp,1
62444,tcp,1
28427,icmp,1
52129,udp,1
52651,udp,1
46245,icmp,1
53345,tcp,1
43467,icmp,1
28184,icmp,2
48987,tcp,1
60568,tcp,1
19999,udp,1
57397,icmp,1
50525,icmp,1
15533,icmp,1
13710,udp,1
56034,icmp,1
18601,udp,1
40236,icmp,1
49780,tcp,1
36914,udp,1
29939,udp,1
6636,icmp,1
4780,tcp,1
21150,tcp,1
52366,icmp,1
18536,tcp,1
23253,icmp,1
62888,udp,1
5442,icmp,1
505,tcp,3
31059,udp,1
13741,icmp,1
41880,tcp,1
37931,icmp,1
20886,tcp,1
7495,tcp,1
61759,tcp,1
3203,tcp,1
62887,udp,1
727,icmp,6
21917,icmp,1
23311,icmp,1
8444,icmp,2
52931,tcp,1
21403,tcp,1
45831,tcp,1
1262,icmp,2
35703,udp,1
42891,tcp,1
58936,tcp,1
53849,tcp,1
15738,tcp,1
48800,udp,1
11701,udp,1
47090,tcp,2
64342,icmp,1
26658,tcp,1
50443,udp,1
9574,tcp,1
36774,udp,1
7212,tcp,1
30353,udp,1
7386,tcp,1
5416,icmp,1
45220,icmp,1
26688,udp,1
23974,udp,1
35196,tcp,2
16128,tcp,1
21497,udp,1
24051,icmp,1
32426,udp,1
6780,tcp,1
19393,udp,1
44399,udp,1
14385,udp,1
15271,tcp,1
13016,udp,1
5379,tcp,1
54174,icmp,1
27998,tcp,1
45929,icmp,1
20517,icmp,1
24182,udp,1
18597,tcp,1
11982,udp,1
46417,udp,1
9832,tcp,1
16382,udp,2
41747,icmp,1
6341,tcp,2
15821,udp,1
20092,udp,1
6668,tcp,1
60346,tcp,1
10847,tcp,1
58474,icmp,1
25131,tcp,1
63514,tcp,1
26087,tcp,1
40338,icmp,1
57420,tcp,1
19855,udp,1
43642,udp,1
9848,tcp,1
40951,tcp,1
59852,tcp,1
56026,udp,1
903,tcp,7
40958,udp,1
61779,udp,1
16536,udp,1
24565,icmp,1
10212,icmp,1
50822,tcp,1
27272,icmp,1
41367,udp,1
36099,tcp,1
9546,icmp,1
2682,tcp,1
43806,tcp,1
1018,tcp,11
50221,icmp,1
56084,icmp,1
10082,tcp,1
48522,icmp,1
37301,icmp,1
13780,icmp,1
14881,icmp,1
12687,tcp,1
9755,icmp,1
3723,icmp,1
5237,tcp,1
46659,tcp,1
46083,udp,1
46908,udp,1
55509,icmp,1
36561,icmp,1
22616,icmp,1
8410,tcp,1
25614,tcp,1
58445,icmp,1
63390,udp,1
22724,icmp,1
28433,icmp,1
63756,udp,1
39340,icmp,2
30156,udp,1
55803,tcp,1
65337,icmp,1
35135,icmp,1
21124,udp,2
60626,udp,1
53954,udp,1
6133,udp,1
13249,tcp,1
42132,tcp,1
25370,icmp,1
886,icmp,6
8633,udp,1
28940,tcp,1
37626,udp,1
1054,udp,1
23373,tcp,1
46831,icmp,1
14527,icmp,1
31167,udp,1
11091,udp,1
40772,udp,1
47506,udp,1
46243,tcp,1
23535,icmp,1
27659,tcp,1
31905,udp,1
30360,udp,1
33856,tcp,2
57894,icmp,1
53845,icmp,1
58100,tcp,2
59994,tcp,1
14229,tcp,1
38249,icmp,1
3201,udp,1
31063,tcp,1
7796,tcp,1
12352,tcp,1
42101,udp,1
61762,icmp,1
894,icmp,6
51075,tcp,1
42263,udp,1
28272,udp,1
53111,udp,1
19406,icmp,1
42617,icmp,1
44985,icmp,1
4269,tcp,1
14829,udp,1
26257,udp,1
31659,tcp,1
16796,tcp,1
41404,udp,1
42745,tcp,1
7086,icmp,1
64743,tcp,1
25832,udp,1
56179,udp,1
62676,tcp,1
33564,icmp,1
20143,icmp,1
37646,icmp,1
54688,tcp,1
65165,tcp,1
42493,udp,1
47625,udp,1
34886,udp,1
26856,tcp,1
6799,tcp,1
60529,tcp,1
61617,tcp,1
29063,udp,1
23980,udp,1
37411,icmp,1
5198,tcp,1
39376,udp,1
24043,icmp,1
22788,udp,1
16582,icmp,1
61579,tcp,1
17701,udp,1
46627,udp,1
33353,udp,1
41010,icmp,1
45408,udp,1
8510,tcp,1
1521,udp,1
6915,tcp,1
28649,tcp,1
2209,icmp,1
30142,tcp,1
59273,tcp,1
28206,icmp,1
844,icmp,4
55827,tcp,2
31622,tcp,1
11024,tcp,1
746,icmp,6
60796,tcp,1
56953,tcp,1
60213,udp,1
45176,tcp,1
40291,udp,1
50893,icmp,1
5565,icmp,1
26010,tcp,1
28903,udp,1
26477,tcp,2
63095,icmp,1
62698,udp,1
33635,tcp,1
5899,tcp,1
62658,tcp,1
1852,udp,1
27592,icmp,1
60345,udp,1
6028,udp,1
40081,udp,1
31899,icmp,1
10256,udp,1
48084,udp,1
60608,tcp,1
60437,icmp,1
44988,icmp,1
53356,tcp,1
61157,icmp,1
23316,icmp,1
7505,tcp,1
34305,udp,2
13561,icmp,1
27384,icmp,1
40054,tcp,1
50070,udp,1
11111,icmp,1
12276,tcp,1
55795,tcp,1
8255,tcp,1
50956,tcp,1
7660,icmp,1
45620,udp,1
63842,icmp,1
57294,icmp,1
10912,icmp,1
58919,udp,1
24750,icmp,1
39456,udp,1
8193,icmp,1
11980,udp,1
61562,icmp,1
29274,udp,1
26915,udp,1
36744,icmp,1
19259,tcp,1
26218,icmp,2
40323,tcp,1
10978,icmp,1
49137,icmp,1
63574,icmp,1
25775,udp,1
50428,tcp,1
42900,icmp,1
51035,icmp,1
23016,udp,1
33461,udp,1
40788,tcp,1
59848,udp,1
20494,tcp,1
44125,udp,1
2289,icmp,1
7898,icmp,1
17689,udp,1
24761,tcp,1
48759,tcp,1
29202,tcp,1
35121,udp,1
58571,udp,1
52174,udp,1
50662,tcp,1
22747,udp,1
28081,udp,1
9272,icmp,1
37494,icmp,1
54522,icmp,1
22629,tcp,1
53116,tcp,1
30867,udp,1
29971,icmp,1
12480,udp,1
42674,icmp,1
19244,tcp,1
62513,udp,1
35504,icmp,1
46061,tcp,1
59329,tcp,1
26761,icmp,1
19974,tcp,1
18201,icmp,1
62290,udp,1
40280,icmp,1
59440,icmp,2
61739,tcp,1
30843,icmp,1
30032,udp,1
54333,icmp,1
57335,tcp,1
57116,tcp,1
51891,udp,1
54222,udp,1
60575,tcp,1
64949,icmp,1
10843,udp,1
64342,udp,1
60840,icmp,1
12983,icmp,2
3727,udp,1
26080,tcp,1
23570,tcp,1
54233,icmp,1
57065,udp,1
38010,tcp,1
62252,udp,1
2699,icmp,1
62536,tcp,1
6753,tcp,1
29055,icmp,2
18798,tcp,1
33893,icmp,3
10793,icmp,1
44342,udp,1
7779,icmp,1
25606,udp,1
10346,udp,1
10217,tcp,1
32392,tcp,1
47199,udp,1
59025,icmp,1
50088,icmp,1
27279,udp,1
57014,udp,1
16669,udp,1
35861,udp,1
40205,udp,1
22195,tcp,1
40057,udp,1
23260,tcp,1
32515,tcp,1
45945,tcp,1
50306,tcp,1
25582,tcp,1
30008,tcp,2
54515,tcp,1
13577,udp,1
58346,icmp,1
38966,udp,1
45503,icmp,1
57070,icmp,1
21348,tcp,1
60812,icmp,1
59304,icmp,1
60802,udp,1
28402,udp,1
27697,udp,1
25080,icmp,1
30486,tcp,1
13229,udp,1
9087,tcp,1
49190,icmp,2
17155,udp,1
3241,tcp,1
15558,udp,1
15671,udp,1
61888,icmp,1
48984,tcp,1
52088,tcp,1
1242,udp,1
11088,tcp,1
64157,icmp,1
12810,tcp,1
42983,tcp,2
63932,udp,1
36323,tcp,1
58048,icmp,1
40475,icmp,1
57867,udp,1
4354,icmp,1
34473,udp,2
17060,udp,1
34078,udp,1
8464,tcp,1
12695,udp,1
55865,udp,1
61573,udp,1
27409,udp,1
32615,udp,1
5551,tcp,1
35969,icmp,1
38170,tcp,2
12364,icmp,2
15639,icmp,1
37457,udp,1
47524,udp,1
53598,tcp,1
14728,udp,1
30559,udp,1
49899,tcp,1
5313,udp,1
47347,icmp,1
396,tcp,2
64741,udp,1
59790,icmp,1
20730,tcp,1
38909,icmp,1
18941,udp,1
35544,tcp,1
54295,udp,1
55580,icmp,1
57992,icmp,1
22444,udp,1
62546,udp,1
3089,tcp,1
30154,udp,1
